timestamp,open,high,low,close,volume,symbol
2024-10-14 12:00:00,2537.97,2643.16,2534.81,2635.41,12678.02688197,ETH/USDT
2024-10-14 16:00:00,2635.41,2640.36,2615.45,2620.65,6639.8366751,ETH/USDT
2024-10-14 20:00:00,2620.7,2654.15,2616.29,2630.05,5413.0808755,ETH/USDT
2024-10-15 00:00:00,2630.01,2637.33,2608.59,2612.73,5758.44791377,ETH/USDT
2024-10-15 04:00:00,2612.73,2623.29,2590.61,2615.85,5186.43059293,ETH/USDT
2024-10-15 08:00:00,2615.86,2622.8,2580.32,2586.25,4841.7742246,ETH/USDT
2024-10-15 12:00:00,2586.3,2688.69,2537.52,2573.57,19322.5960352,ETH/USDT
2024-10-15 16:00:00,2573.57,2619.4,2571.55,2592.2,10277.5586851,ETH/USDT
2024-10-15 20:00:00,2592.16,2609.27,2563.67,2607.8,5475.57026349,ETH/USDT
2024-10-16 00:00:00,2607.76,2630.29,2589.19,2617.1,5890.5691464,ETH/USDT
2024-10-16 04:00:00,2617.15,2624.57,2598.7,2607.06,5767.04587943,ETH/USDT
2024-10-16 08:00:00,2607.07,2642.46,2605.29,2630.54,8121.35806049,ETH/USDT
2024-10-16 12:00:00,2630.55,2648.0,2595.56,2607.76,10187.51521408,ETH/USDT
2024-10-16 16:00:00,2607.77,2628.27,2591.36,2615.4,5982.80260339,ETH/USDT
2024-10-16 20:00:00,2615.35,2628.0,2609.5,2611.34,3637.382689,ETH/USDT
2024-10-17 00:00:00,2611.35,2645.34,2609.8,2640.85,5578.6168689,ETH/USDT
2024-10-17 04:00:00,2640.87,2648.2,2619.03,2628.65,5662.2610287,ETH/USDT
2024-10-17 08:00:00,2628.65,2630.83,2596.57,2598.19,4929.7533501,ETH/USDT
2024-10-17 12:00:00,2598.16,2632.73,2583.78,2630.66,8599.88763026,ETH/USDT
2024-10-17 16:00:00,2630.76,2631.34,2575.8,2595.4,7050.7518447,ETH/USDT
2024-10-17 20:00:00,2595.41,2614.9,2594.86,2605.68,4225.552698,ETH/USDT
2024-10-18 00:00:00,2605.77,2651.4,2596.74,2610.04,5688.356631,ETH/USDT
2024-10-18 04:00:00,2610.04,2645.32,2609.36,2644.55,4446.30299655,ETH/USDT
2024-10-18 08:00:00,2644.54,2650.78,2621.22,2621.73,4330.3257265,ETH/USDT
2024-10-18 12:00:00,2621.75,2663.53,2612.39,2652.91,8101.8654164,ETH/USDT
2024-10-18 16:00:00,2652.95,2675.65,2629.65,2651.5,5387.38105137,ETH/USDT
2024-10-18 20:00:00,2651.48,2651.91,2633.36,2641.85,3044.5696365,ETH/USDT
2024-10-19 00:00:00,2641.85,2663.31,2635.26,2646.08,2940.4013888,ETH/USDT
2024-10-19 04:00:00,2646.09,2650.39,2638.03,2640.94,1960.5042952,ETH/USDT
2024-10-19 08:00:00,2640.94,2648.41,2630.7,2630.97,2781.699638,ETH/USDT
2024-10-19 12:00:00,2630.97,2654.34,2630.97,2645.66,2597.6271337,ETH/USDT
2024-10-19 16:00:00,2645.66,2646.41,2637.17,2641.53,2278.2482307,ETH/USDT
2024-10-19 20:00:00,2641.54,2655.23,2641.37,2648.14,2078.5812723,ETH/USDT
2024-10-20 00:00:00,2648.16,2653.5,2635.69,2640.39,1557.3694738,ETH/USDT
2024-10-20 04:00:00,2640.4,2652.15,2638.67,2645.94,1563.42294096,ETH/USDT
2024-10-20 08:00:00,2645.94,2651.26,2643.41,2649.31,1548.2687904,ETH/USDT
2024-10-20 12:00:00,2649.32,2721.52,2641.83,2706.53,6634.66599644,ETH/USDT
2024-10-20 16:00:00,2706.52,2709.58,2686.67,2699.78,3460.75805,ETH/USDT
2024-10-20 20:00:00,2699.79,2759.11,2697.03,2747.19,8304.6803898,ETH/USDT
2024-10-21 00:00:00,2747.16,2768.88,2725.97,2733.87,4562.8514193,ETH/USDT
2024-10-21 04:00:00,2733.87,2744.12,2721.91,2722.31,3143.08848369,ETH/USDT
2024-10-21 08:00:00,2722.31,2729.03,2702.0,2705.01,7675.908994,ETH/USDT
2024-10-21 12:00:00,2705.01,2711.05,2659.6,2679.73,12565.26006667,ETH/USDT
2024-10-21 16:00:00,2679.5,2684.74,2655.01,2680.02,8799.81689142,ETH/USDT
2024-10-21 20:00:00,2680.27,2684.03,2665.58,2666.75,4975.9577302,ETH/USDT
2024-10-22 00:00:00,2666.76,2671.61,2613.88,2644.56,9653.0381185,ETH/USDT
2024-10-22 04:00:00,2644.56,2659.24,2635.22,2646.38,5228.8592535,ETH/USDT
2024-10-22 08:00:00,2646.39,2649.22,2613.3,2632.71,8903.1837483,ETH/USDT
2024-10-22 12:00:00,2632.75,2644.77,2606.39,2624.38,12120.54284613,ETH/USDT
2024-10-22 16:00:00,2624.29,2633.6,2607.0,2628.17,7155.29142158,ETH/USDT
2024-10-22 20:00:00,2628.17,2643.99,2618.03,2622.59,4240.5747296,ETH/USDT
2024-10-23 00:00:00,2622.6,2628.2,2601.57,2616.41,5749.0152873,ETH/USDT
2024-10-23 04:00:00,2616.49,2624.58,2603.0,2603.01,6161.39416116,ETH/USDT
2024-10-23 08:00:00,2603.0,2608.49,2563.26,2581.04,9003.1008396,ETH/USDT
2024-10-23 12:00:00,2581.11,2587.2,2529.99,2540.02,10885.2487441,ETH/USDT
2024-10-23 16:00:00,2540.02,2542.32,2448.44,2512.29,18599.08019992,ETH/USDT
2024-10-23 20:00:00,2512.36,2528.18,2502.0,2524.79,6405.5746152,ETH/USDT
2024-10-24 00:00:00,2524.79,2560.83,2508.83,2544.83,9392.3522115,ETH/USDT
2024-10-24 04:00:00,2544.81,2562.18,2540.55,2544.38,7224.7503888,ETH/USDT
2024-10-24 08:00:00,2544.38,2551.44,2508.71,2529.13,8337.974476,ETH/USDT
2024-10-24 12:00:00,2529.14,2545.55,2513.52,2525.75,10786.1147068,ETH/USDT
2024-10-24 16:00:00,2525.75,2541.89,2507.06,2539.5,8630.8428533,ETH/USDT
2024-10-24 20:00:00,2539.43,2561.26,2527.01,2536.22,9140.7655596,ETH/USDT
2024-10-25 00:00:00,2536.22,2538.81,2509.67,2521.74,7094.99825315,ETH/USDT
2024-10-25 04:00:00,2521.58,2522.34,2461.84,2483.82,10138.279315,ETH/USDT
2024-10-25 08:00:00,2484.06,2546.95,2478.06,2544.92,10310.2443288,ETH/USDT
2024-10-25 12:00:00,2544.92,2566.33,2508.7,2525.1,12425.3436684,ETH/USDT
2024-10-25 16:00:00,2525.09,2536.58,2455.34,2476.37,18446.50694993,ETH/USDT
2024-10-25 20:00:00,2476.29,2496.36,2382.48,2440.52,19705.91900325,ETH/USDT
2024-10-26 00:00:00,2440.53,2457.6,2430.4,2451.97,8906.65365229,ETH/USDT
2024-10-26 04:00:00,2451.98,2479.32,2451.3,2465.4,7621.4453004,ETH/USDT
2024-10-26 08:00:00,2465.41,2478.75,2463.22,2472.76,6868.43022502,ETH/USDT
2024-10-26 12:00:00,2472.76,2478.15,2442.47,2457.39,9297.08050134,ETH/USDT
2024-10-26 16:00:00,2457.39,2487.96,2455.7,2486.62,8091.38472167,ETH/USDT
2024-10-26 20:00:00,2486.63,2508.13,2481.94,2482.65,6053.7615115,ETH/USDT
